,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
25120,6.262999999999999,0.015,3.003,3.008,14.112999999999998,2.02,5.126999999999997,10.116999999999999,21.677000000000003,38.026999999999994,40.31099999999999,36.023999999999994,8.033,34.551,4.325,37.297,24.017000000000007,37.010999999999996,2.009,42.001,29.018000000000004,28.019,73.026,35.986,31.323999999999998,28.022000000000002
22101,5.3999999999999995,1.6780000000000002,2.528,1.4399999999999997,2.5300000000000002,3.2299999999999995,0.756,2.658,1.8239999999999998,0.246,1.8980000000000001,0.964,2.16,0.726,2.1639999999999997,2.606,2.3739999999999997,2.094,1.8739999999999999,0.9600000000000001,3.2059999999999995,2.8120000000000003,2.4,0.494,0.298,0.272
22710,6.542000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22601,3.748,2.622,5.2940000000000005,11.26,2.9219999999999997,0.0,5.808000000000001,2.63,0.0,0.6659999999999999,1.974,12.238000000000001,11.200000000000001,4.838,0.41600000000000004,0.0,3.386,5.652,0.972,5.481999999999999,1.69,1.216,1.6219999999999999,1.956,3.276,7.271999999999999
22102,6.546,11.463999999999999,17.432,7.742,5.225999999999999,2.79,5.452,7.559999999999999,14.020000000000003,10.2,13.380999999999998,9.772,23.364,4.766,13.448000000000004,20.838,22.900000000000002,23.150000000000006,20.16,15.206000000000003,14.331999999999999,14.201999999999996,7.0120000000000005,6.7459999999999996,7.062,6.29
22500,0.782,1.265,1.329,1.492,0.0,4.338,6.3260000000000005,12.386,11.661,5.048,3.418,0.0,0.9420000000000001,2.225,7.792,6.522,8.778,3.572,2.638,11.972,4.8340000000000005,10.518,1.588,4.824,0.001,0.0
22602,0.33,0.0,0.0,0.0,0.0,0.0,0.628,0.8640000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43200000000000005
23133,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23132,1.3479999999999999,0.654,0.466,0.99,0.27699999999999997,0.003,0.26,1.803,0.732,0.003,2.287,0.882,1.677,4.099,0.394,4.864,2.9809999999999994,2.7609999999999997,0.7790000000000001,1.169,2.857,0.9720000000000001,2.0109999999999997,1.53,2.0739999999999994,5.093999999999999
22111,7.108,4.138,18.253999999999998,8.017999999999999,6.634,9.65,5.116,2.76,9.768,3.609,6.325,5.374,7.588000000000001,2.9459999999999997,5.268000000000001,5.732,6.234,9.386000000000001,5.67,13.342,6.773999999999999,7.926000000000001,3.904,4.434,4.57,2.486
22830,0.564,0.0,0.16399999999999998,0.0,0.055999999999999994,0.16999999999999998,0.338,0.314,0.064,0.0,0.066,0.36,0.0,0.084,0.332,0.158,0.0,0.168,0.0,0.11199999999999999,0.08800000000000001,0.202,0.0,0.0,0.0,0.172
22712,1.04,0.0,0.0,0.0,0.174,0.0,0.0,0.0,0.126,0.302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22713,7.266,0.47200000000000003,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.282,0.0,0.0,0.0,0.204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22132,0.192,0.0,0.946,0.001,0.43799999999999994,0.0,0.422,0.0,0.46399999999999997,0.0,0.0,0.39,0.964,0.39399999999999996,0.0,0.0,0.0,0.0,0.0,0.496,0.0,0.0,0.0,0.188,0.28,0.0
22130,1.4020000000000001,2.178,7.156,5.298000000000001,5.507000000000001,7.252,3.4619999999999997,5.255000000000001,6.5089999999999995,3.199,4.616,4.474000000000001,3.2769999999999997,1.49,2.4539999999999997,1.9660000000000002,0.28600000000000003,1.1350000000000002,1.4329999999999998,0.992,0.332,0.764,0.28,1.232,1.432,0.754
27200,1.2609999999999997,0.008,1.1059999999999999,0.56,0.5619999999999999,1.4909999999999992,0.02600000000000001,1.0179999999999998,0.20400000000000001,0.514,0.47000000000000003,0.278,0.014000000000000005,0.37000000000000005,214.01800000000003,1.3819999999999995,0.006,0.010000000000000002,0.013000000000000005,0.011000000000000003,0.013000000000000005,0.006,0.016000000000000007,0.011000000000000003,0.007,7.024000000000001
27240,678.0,304.0,228.0,776.0,720.0,0.0,0.0,308.0,0.0,206.0,604.0,0.0,1526.0,330.0,606.0,1272.0,2028.0,0.0,0.0,530.0,0.0,0.0,0.0,0.0,0.0,1052.0
27000,961.751,24.834999999999997,16.331000000000003,386.845,1341.88,3062.7660000000005,2705.8790000000004,1147.337,1410.036,968.011,900.026,9.764999999999999,9.748999999999999,10.830000000000002,3719.966,1192.54,1501.8639999999998,1373.0330000000001,1706.8280000000002,4443.572,8.713,2334.802,3608.583,2807.1630000000005,1303.94,1323.9340000000002
23134,4.11,0.437,0.002,0.861,0.294,0.005,0.003,0.007,0.254,0.602,0.309,0.001,0.003,0.005,0.007,0.161,0.18100000000000002,0.003,0.001,0.277,1.5370000000000001,1.13,0.8630000000000001,0.343,0.676,0.512
23121,1.48,1.126,1.204,0.852,0.706,0.21600000000000003,0.632,0.438,1.214,0.0,1.204,0.0,1.1860000000000002,0.6719999999999999,0.0,0.0,0.51,0.594,0.32,1.28,0.0,0.0,0.0,0.0,1.0,0.0
22032,3.38,0.0,2.466,3.1179999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.002,0.008,0.0,0.0,0.0
22040,0.968,1.7919999999999998,1.192,1.994,0.005,1.8760000000000001,0.0,0.932,0.001,1.3780000000000001,0.0,0.0,1.004,1.526,0.0,0.643,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.722,1.112,1.43
27002,11.192000000000002,0.0,3.008,2.512,9.166,1.9320000000000002,3.554,14.450000000000003,10.298,5.354,293.55,217.5,2.839,7.468,134.59,2.642,9.316,5.998,8.278,4.110000000000001,4.514,158.04399999999995,2.717,4.482,4.17,2.9250000000000003
27400,0.435,0.101,130.237,0.377,0.39799999999999996,0.08800000000000001,0.30400000000000005,0.578,0.9699999999999999,1.2180000000000002,0.005,0.6269999999999999,0.6619999999999999,460.72799999999984,408.0039999999999,606.3009999999999,0.14100000000000001,180.23100000000002,0.191,2.3030000000000004,0.0,0.5670000000000001,0.10300000000000001,0.21100000000000002,0.23,176.054
27410,428.80800000000005,21.677,37.04100000000001,18.457000000000004,50.992000000000004,74.83800000000001,17.005,87.661,43.015,87.30199999999999,24.874000000000006,40.317,16.391,46.421,56.199,68.72099999999999,28.19,55.316,3.6850000000000005,52.859999999999985,18.374000000000002,55.07999999999999,33.064,23.686,213.29800000000003,199.316
22701,2.675,0.005,0.8200000000000001,1.078,1.714,0.792,2.424,1.908,3.148,1.162,3.2960000000000003,1.3279999999999998,1.154,0.588,0.0,0.546,0.0,0.0,0.794,0.854,0.0,1.014,0.268,1.274,1.552,3.388
22631,1.438,0.0,0.504,0.804,0.0,0.0,1.6,0.0,2.112,0.0,0.42200000000000004,0.0,0.0,0.508,0.282,1.926,1.174,0.0,0.28800000000000003,0.0,0.444,0.8620000000000001,0.0,0.276,0.0,0.0
23120,2.66,1.768,1.32,1.49,0.296,0.22399999999999998,0.7500000000000001,0.11199999999999999,1.4900000000000002,0.0,0.724,0.49,0.262,0.45199999999999996,1.098,0.602,0.536,4.058,3.372,0.388,1.1760000000000002,1.4140000000000001,1.6560000000000001,0.652,0.798,2.2199999999999998
22630,2.264,0.0,0.0,0.0,0.684,0.0,0.44799999999999995,1.392,1.292,1.412,1.002,0.0,0.166,0.8839999999999999,2.3120000000000003,1.726,1.596,0.0,4.328,1.1380000000000001,2.09,4.686,1.228,0.7979999999999999,1.042,3.3740000000000006
22604,0.43799999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.366,0.0,0.746,1.5,0.73,1.8719999999999999,0.36,0.308,0.5379999999999999,0.0,1.548,1.4220000000000002,0.0
22621,0.358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.622,0.0,0.0,0.0,0.0,0.386,0.0,0.0,0.0,0.0,0.0,0.964,0.0,0.6859999999999999,0.44799999999999995,0.0,0.0
22021,4.564,10.080999999999998,7.819000000000001,2.638,1.678,4.966,3.6500000000000004,0.46,0.984,0.5640000000000001,4.898,8.007,4.303,6.797,18.676000000000002,23.449999999999996,5.345000000000001,2.252,2.698,1.49,0.63,7.79,0.001,0.0,0.0,0.0
22702,0.996,0.17,0.774,0.0,0.34600000000000003,0.23800000000000002,1.4060000000000001,0.302,0.0,0.0,0.0,0.632,0.0,0.462,1.1420000000000001,0.8680000000000001,1.404,0.0,1.03,0.0,0.0,0.0,0.28800000000000003,0.218,0.41200000000000003,0.818
22030,2.51,0.0,0.6920000000000001,1.43,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,3.782,0.0,0.6759999999999999,0.0,1.648,0.546,3.411,4.11,9.81,9.362,14.274000000000001
22603,1.1,0.0,0.254,0.0,0.0,0.0,0.74,0.0,0.0,0.0,0.0,0.7140000000000001,1.982,0.0,8.378,1.4080000000000001,0.0,2.8040000000000003,1.486,0.0,1.008,2.062,0.698,0.0,1.9340000000000002,0.6559999999999999
22036,16.762,7.242000000000001,17.578,13.822,18.795999999999996,7.722,3.6740000000000004,9.84,7.428000000000001,14.582,14.176000000000002,7.0040000000000004,8.24,10.23,11.856000000000002,14.732000000000001,5.049999999999999,1.9049999999999998,6.458,5.972,12.222000000000001,11.143999999999998,2.614,9.761999999999999,3.99,5.588
22007,7.272,0.986,0.5,2.496,2.44,0.358,1.143,0.996,2.295,1.608,2.346,1.889,4.424,0.0,0.5489999999999999,1.12,1.15,0.0,0.79,0.43,0.495,1.4729999999999999,6.256,0.8,0.64,0.64
25150,2.092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.046,0.0,0.0,1.046,0.0,1.046,1.046,0.0,0.0,0.0,0.0,0.0,0.0
25101,11.328,2.5140000000000002,14.164,5.242,4.444,2.594,0.8,0.184,10.5,4.322,8.765999999999998,5.766000000000001,13.338000000000001,10.132,11.687999999999999,15.573999999999998,10.302,8.724000000000002,10.042,9.528,3.7319999999999998,13.382,10.317999999999996,7.139999999999999,14.046,17.396
22010,4.398,0.001,1.07,4.281000000000001,1.6380000000000001,2.212,2.88,1.546,4.5040000000000004,1.1560000000000001,0.8079999999999999,0.0,0.342,0.0,0.0,0.0,0.0,0.0,0.344,0.001,0.0,0.0,0.0,0.0,0.22,1.384
22711,3.024,1.242,0.0,0.0,0.0,0.0,0.442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23131,0.004,0.003,0.002,0.003,0.003,0.001,0.002,0.004,0.003,0.002,0.003,0.005,0.003,0.004,0.006,0.004,0.0,0.002,0.002,0.006,0.008,0.002,0.002,0.003,0.002,0.002
23113,2.0,1.0,1.0,0.0,3.0,3.0,0.0,5.0,6.0,1.0,1.0,3.0,1.0,6.0,0.0,1.0,4.0,3.0,4.0,6.0,0.0,5.0,7.0,3.0,6.0,8.0
22035,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.456,0.78,12.942,9.188,3.35,0.344,3.160999999999999,0.57,0.946,1.402,0.0
22020,1.629,5.1979999999999995,5.176,3.847,3.3259999999999996,1.574,2.3819999999999997,4.09,4.252000000000001,1.766,3.994,3.726,26.82,14.446,7.542000000000001,20.018,4.186,12.34,7.518,108.03800000000001,7.822000000000001,2.03,5.0920000000000005,0.0,8.260000000000002,1.9340000000000002
22180,0.9540000000000001,0.0,0.43799999999999994,0.0,0.0,0.8540000000000001,0.478,1.5019999999999998,1.026,0.36200000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.436,0.0,0.0,0.0
22034,0.6859999999999999,1.72,4.126,2.67,9.880999999999998,8.546,2.136,5.9479999999999995,1.7320000000000002,5.550000000000001,0.0,0.0,1.814,9.241999999999999,6.308,1.328,3.916,1.8840000000000001,0.0,0.0,0.0,0.0,0.6659999999999999,2.768,0.0,2.134
22160,0.864,0.0,0.0,0.596,0.0,0.0,0.41,0.0,0.0,0.5720000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.552,0.0,0.504
25121,6.621,10.525,4.21,2.105,14.21,2.105,2.373,8.21,0.0,2.105,0.43800000000000006,0.001,6.0,0.0,3.0,1.5,6.367999999999999,0.0,1.5,4.0,0.0,0.0,0.19,2.228,0.0,0.0
22012,5.548,5.19,15.184000000000001,1.6980000000000002,4.666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22110,1.296,0.606,0.6779999999999999,1.518,0.444,1.6360000000000001,1.29,2.818,0.33,0.0,0.0,0.0,0.0,0.602,0.0,0.43,0.0,0.0,0.0,0.0,0.0,1.176,0.0,0.0,2.5140000000000002,0.688
27100,1.086,0.764,0.798,2.13,1.07,1.802,0.434,0.748,0.402,1.6880000000000002,1.0559999999999998,1.67,1.6360000000000001,1.2639999999999998,1.182,1.276,1.3379999999999999,4.34,0.214,0.002,0.45,1.6719999999999997,1.992,1.006,1.9720000000000002,1.3299999999999998
22503,258.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.632,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22610,0.48,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.0,0.0,1.138,0.0,0.88,2.306,0.534,0.386,0.0,0.0,1.214,0.0,0.776,1.3880000000000001,2.574,0.544,0.0,0.0
22001,4.667999999999999,2.124,5.478,2.3699999999999997,3.676,6.066,9.591999999999999,11.306,4.254,6.522,7.893999999999999,11.958000000000002,5.731999999999999,13.716,2.082,1.4940000000000002,3.0380000000000003,2.8579999999999997,0.0,0.0,0.0,2.9899999999999998,2.308,0.376,0.266,0.55
23112,2.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.482,2.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,2.0,2.0,0.0
25110,4.0,2.0,0.0,0.0,0.0,0.0,2.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
22171,0.3,0.588,1.384,1.196,0.294,0.0,1.3980000000000001,0.0,0.0,0.276,0.10800000000000001,0.0,0.458,0.136,0.354,0.556,0.20600000000000002,0.0,0.802,0.556,0.834,0.308,0.5720000000000001,0.5,0.0,0.26
22100,0.8899999999999999,0.0,0.47,0.0,0.43799999999999994,0.8240000000000001,0.0,1.054,3.7699999999999996,1.5379999999999998,1.7069999999999999,0.396,1.006,1.526,2.504,4.39,3.358,1.05,5.136,3.531999999999999,2.644,1.678,1.418,2.666,1.4080000000000001,3.589
22840,0.254,0.0,0.0,0.0,0.0,0.23199999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.6819999999999999
23135,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
25100,0.28,0.0,1.0659999999999998,0.0,0.20800000000000002,0.0,0.002,0.0,0.0,0.262,0.29600000000000004,0.001,0.001,0.292,0.526,0.32799999999999996,0.0,0.001,0.0,0.0,0.308,0.27,0.27,0.785,0.0,0.001
27030,0.47200000000000003,0.268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.308,0.0,0.0,0.0,0.0,0.001,0.002,0.0,0.0,0.0,0.0
22170,0.516,0.544,1.31,1.826,0.746,1.038,0.6179999999999999,0.406,0.5760000000000001,0.0,0.602,0.878,1.124,0.76,0.6,0.8960000000000001,0.546,0.14400000000000002,0.5800000000000001,0.67,0.8220000000000001,0.272,1.018,0.45,0.506,0.0
27401,0.0,0.003,10.0,1.9609999999999999,0.001,0.6619999999999999,0.006,0.002,0.0,0.005,0.002,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.314,0.0,1.136,0.0,0.0,0.888,0.0
23171,0.0,0.45,0.0,0.326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25102,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25005,0.0,2.0,0.0,1.508,0.0,0.0,3.508,1.508,0.0,0.0,0.0,0.0,0.0,1.508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.508,0.0,0.0,0.0,0.0
22800,0.0,0.336,0.0,0.0,0.0,0.0,0.0,0.314,0.0,0.0,0.958,0.6940000000000001,0.506,2.076,0.6459999999999999,0.0,0.0,0.0,0.9620000000000001,0.0,0.0,1.13,0.326,1.25,2.122,0.78
22600,0.0,7.978000000000001,4.588,7.767999999999999,3.8600000000000003,0.0,1.1340000000000001,0.0,0.0,4.684,2.568,0.0,7.0600000000000005,6.846,3.002,30.472,2.888,0.0,11.112000000000002,9.113999999999999,8.097999999999999,9.06,0.0,13.91,5.506,5.518000000000001
25130,0.0,0.0,1.546,1.0599999999999998,0.0,0.8240000000000001,0.0,0.16,0.48200000000000004,0.0,0.0,0.0,0.0,0.23199999999999998,1.232,0.0,0.222,0.306,0.214,0.10400000000000001,0.0,0.0,0.146,0.0,0.17,0.502
22671,0.0,0.0,3.188,0.954,0.0,0.0,0.652,0.0,2.268,0.0,4.506,0.0,0.0,0.0,1.8439999999999996,0.662,4.861000000000001,1.502,0.0,0.0,0.0,3.2720000000000002,0.502,1.6179999999999999,6.311999999999999,4.557999999999999
22714,0.0,0.0,1.318,1.538,0.546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22715,0.0,0.0,1.406,3.3720000000000003,0.44,0.312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22716,0.0,0.0,1.1960000000000002,2.074,1.0759999999999998,1.082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22000,0.0,0.0,0.7040000000000001,0.0,2.026,0.0,5.424,8.728,0.38,4.477,0.51,6.000000000000001,1.626,2.64,1.979,2.878,0.0,1.998,2.368,1.136,1.5419999999999998,3.168,0.0,1.3279999999999998,1.562,2.49
27421,0.0,0.0,0.564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22802,0.0,0.0,0.91,0.0,0.0,0.0,0.0,0.19,2.702,0.462,0.568,0.0,0.0,0.58,1.046,1.052,0.8140000000000001,1.346,0.0,0.0,0.0,1.26,0.884,0.0,0.0,0.0
23142,0.0,0.0,0.0,0.312,0.0,0.0,0.0,0.0,0.304,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.044000000000000004,0.371,0.035
22900,0.0,0.0,0.0,0.11599999999999999,0.0,0.0,0.126,0.0,0.0,0.094,0.0,0.0,0.055999999999999994,0.094,0.054000000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25112,0.0,0.0,0.0,0.506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.248,0.0,0.386,0.0,0.0,0.5920000000000001,0.282,0.282,0.0,0.0,0.0,0.0,0.0,0.0
22071,0.0,0.0,0.0,0.0,0.001,0.003,0.013999999999999999,0.019000000000000003,0.188,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.001,0.0,0.0,0.0,0.0,0.0
23150,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22620,0.0,0.0,0.0,0.0,0.622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.826,0.0
22002,0.0,0.0,0.0,0.0,0.0,0.636,0.0,0.0,0.0,0.001,0.001,0.0,0.0,0.0,0.8540000000000001,2.098,3.716,0.868,5.970000000000001,7.373999999999999,12.119999999999997,11.969999999999999,8.31,2.338,1.72,0.42300000000000004
22870,0.0,0.0,0.0,0.0,0.0,0.08199999999999999,1.1520000000000001,0.0,0.0,0.0,0.176,0.0,0.0,0.0,0.0,0.08800000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23130,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0
22902,0.0,0.0,0.0,0.0,0.0,0.0,0.16399999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32399999999999995
27201,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
22131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.514,1.3279999999999998,0.0,0.724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.498,0.0,0.0,0.522,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,1.128,0.0,0.0,0.0,0.44
22041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.696,0.0,0.0,0.0,0.0,0.0
22901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.086,0.0,0.0,0.0,0.0,0.0,0.1,0.08,0.0,0.0,0.0,0.068,0.0,0.0,0.0,0.0,0.0
22003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.484,0.0,0.0,0.596,0.792,1.166
22850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.374,0.0,0.0,0.0,1.302,0.0,0.0,0.23800000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.001,0.0,0.728,0.8300000000000001,0.34,0.0,1.062,0.001,0.94,0.0,0.0,0.0,0.0,0.0
22501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.406,0.336,0.0,0.0,0.246,0.374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.122
25405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.514,0.608,1.054,0.536,0.0,0.0
