,qty,predict,day
206,0.0,0.08790178562854178,178
207,0.0,0.08790178562854178,179
208,0.0,2.470104871754586e-06,180
209,0.0,2.470104871754586e-06,181
210,0.0,0.2306603516800752,147
211,0.0,0.20962213566806243,148
212,0.0,0.09556126695128087,149
213,0.0,0.12043674467634019,150
214,0.0,0.9588803448275864,151
215,0.0,0.02344188062714525,152
216,1.338,0.02344188062714525,153
217,0.0,0.3793835526315791,154
218,0.0,0.1699418429684061,155
219,0.0,0.3508802395982785,156
220,0.0,0.18352110394412774,157
221,0.0,0.17220065801329437,158
222,0.0,1.0897400000000008,159
223,0.0,0.4433492199379931,160
224,0.0,0.2285411961508152,161
225,0.0,0.2285411961508152,162
226,0.0,0.2285411961508152,163
227,0.0,0.2285411961508152,164
228,0.6,0.2285411961508152,165
229,0.0,0.168461903682257,166
230,0.0,0.014603498533637516,167
231,0.0,0.2306603516800752,168
232,0.0,0.15890213566806238,169
233,0.0,0.08970126695128089,170
234,0.0,0.12419643217634013,171
235,0.0,0.9926803448275865,172
236,0.0,0.02344188062714525,173
237,0.0,0.02344188062714525,174
238,0.0,0.2285411961508152,175
239,0.0,0.2285411961508152,176
240,0.0,0.2285411961508152,177
241,0.0,0.2285411961508152,178
242,0.0,0.2285411961508152,179
243,0.0,0.02344188062714525,180
244,0.0,0.02344188062714525,181
245,0.0,1.4088605000000003,147
246,1.212,0.21928028706790725,148
247,0.0,0.3621714244264511,149
248,0.0,0.1791030151295782,150
249,0.0,0.26004023959827866,151
250,0.0,0.06318139289887881,152
251,0.0,0.09678076121861978,153
252,0.0,0.7562200000000001,154
253,0.0,1.1874676904478965,155
254,0.0,0.21928028706790725,156
255,0.0,0.21928028706790725,157
256,0.0,0.21928028706790725,158
257,0.0,0.01966121807106691,159
258,0.0,0.01966121807106691,160
259,0.0,0.21928028706790725,161
260,0.0,0.21928028706790725,162
261,0.0,0.21928028706790725,163
262,0.0,0.21928028706790725,164
263,0.0,0.21928028706790725,165
264,0.728,0.01966121807106691,166
265,0.0,0.1643724405897939,167
266,0.0,0.18328033634822005,168
267,0.0,0.16802022972885572,169
268,0.0,0.05006180958110584,170
269,0.0,0.06856054583829785,171
270,0.0,0.2572209780716212,172
271,0.0,0.3915023526026004,173
272,1.07,0.01966121807106691,174
273,0.0,0.4612632962213225,175
274,0.0,0.15649710101010156,176
275,0.0,0.2229603386081797,177
276,0.0,0.11194191855546493,178
277,0.0,0.10078036235205934,179
278,0.0,0.5500805778551696,180
279,0.0,0.5185840642145176,181
280,0.0,2.8706790733412646e-07,147
281,0.0,2.8706790733412646e-07,148
282,0.0,2.8706790733412646e-07,149
283,0.0,2.8706790733412646e-07,150
284,0.0,2.8706790733412646e-07,151
285,0.0,1.3042779632987944e-06,152
286,0.0,1.3042779632987944e-06,153
287,0.0,2.8706790733412646e-07,154
288,0.0,2.8706790733412646e-07,155
289,0.0,2.8706790733412646e-07,156
290,0.0,2.8706790733412646e-07,157
291,0.0,2.8706790733412646e-07,158
292,0.0,1.3042779632987944e-06,159
293,0.0,1.3042779632987944e-06,160
294,0.0,2.8706790733412646e-07,161
295,0.0,2.8706790733412646e-07,162
296,0.0,2.8706790733412646e-07,163
297,0.376,2.8706790733412646e-07,164
298,0.0,0.13389874149659914,165
299,0.0,0.052981073740985374,166
300,0.0,0.02616130427796337,167
301,0.0,0.0178402870679073,168
302,0.0,0.07622088866784871,169
303,0.0,0.026733605072563393,170
304,0.0,0.16384192379661944,171
305,0.0,2.8706790733412646e-07,172
306,0.0,1.3042779632987944e-06,173
307,0.266,1.3042779632987944e-06,174
308,0.0,0.044658021680217375,175
309,0.0,2.8706790733412646e-07,176
310,0.0,0.01204122456790735,177
311,0.0,0.02020028706790744,178
312,0.0,0.17204000000000041,179
313,0.0,0.03141253153870183,180
314,0.0,0.02004229710918959,181
315,0.0,2.8706790733412646e-07,147
316,0.0,2.8706790733412646e-07,148
317,0.0,2.8706790733412646e-07,149
318,0.0,2.8706790733412646e-07,150
319,0.0,2.8706790733412646e-07,151
320,0.0,1.3042779632987944e-06,152
321,0.0,1.3042779632987944e-06,153
322,0.0,2.8706790733412646e-07,154
323,0.0,2.8706790733412646e-07,155
324,0.0,2.8706790733412646e-07,156
325,0.0,2.8706790733412646e-07,157
326,0.0,2.8706790733412646e-07,158
327,1.23,1.3042779632987944e-06,159
328,0.0,0.38712173378076076,160
329,0.0,0.24754158655814956,161
330,0.0,0.15670048350071786,162
331,0.0,0.09170057167160439,163
332,0.0,0.12362041949491653,164
333,0.0,0.59814,165
334,0.0,0.2828693943801842,166
335,0.0,1.3042779632987944e-06,167
336,0.0,2.8706790733412646e-07,168
337,0.0,2.8706790733412646e-07,169
338,0.0,2.8706790733412646e-07,170
339,0.0,2.8706790733412646e-07,171
340,0.0,2.8706790733412646e-07,172
341,0.0,1.3042779632987944e-06,173
342,0.0,1.3042779632987944e-06,174
343,0.55,2.8706790733412646e-07,175
344,0.0,0.5746606671440506,176
345,0.0,0.07078045829943935,177
346,0.0,0.16552035168007534,178
347,0.0,0.2032010548641247,179
348,0.0,0.011201126368788339,180
349,0.0,0.046610752384216636,181
350,0.0,2.8706790733412646e-07,147
351,0.0,2.8706790733412646e-07,148
352,0.0,2.8706790733412646e-07,149
353,0.0,2.8706790733412646e-07,150
354,0.0,2.8706790733412646e-07,151
355,0.0,1.3042779632987944e-06,152
356,0.0,1.3042779632987944e-06,153
357,0.0,2.8706790733412646e-07,154
358,0.0,2.8706790733412646e-07,155
359,0.0,2.8706790733412646e-07,156
360,0.0,2.8706790733412646e-07,157
361,0.0,2.8706790733412646e-07,158
362,0.0,1.3042779632987944e-06,159
363,0.0,1.3042779632987944e-06,160
364,0.0,2.8706790733412646e-07,161
365,0.0,2.8706790733412646e-07,162
366,0.0,2.8706790733412646e-07,163
367,0.0,2.8706790733412646e-07,164
368,0.0,2.8706790733412646e-07,165
369,0.0,1.3042779632987944e-06,166
370,0.0,1.3042779632987944e-06,167
371,0.0,2.8706790733412646e-07,168
372,0.0,2.8706790733412646e-07,169
373,0.0,2.8706790733412646e-07,170
374,0.0,2.8706790733412646e-07,171
375,0.0,2.8706790733412646e-07,172
376,0.0,1.3042779632987944e-06,173
377,0.0,1.3042779632987944e-06,174
378,0.0,2.8706790733412646e-07,175
379,0.0,2.8706790733412646e-07,176
380,0.0,2.8706790733412646e-07,177
381,0.0,2.8706790733412646e-07,178
382,0.0,2.8706790733412646e-07,179
383,0.0,1.3042779632987944e-06,180
384,0.0,1.3042779632987944e-06,181
385,0.0,2.8706790733412646e-07,147
386,0.0,2.8706790733412646e-07,148
387,0.0,2.8706790733412646e-07,149
388,0.0,2.8706790733412646e-07,150
389,0.978,2.8706790733412646e-07,151
390,0.0,0.4938890305456204,152
391,0.0,0.2196016950810632,153
392,1.078,0.07060034291234063,154
393,0.0,0.36757309109311764,155
394,0.0,0.22354008620689692,156
395,0.0,0.2611963226615569,157
396,0.0,1.2308410882352943,158
397,0.0,0.023320985526473104,159
398,0.0,0.3341406204990933,160
399,0.0,1.4699019973262033,161
400,0.0,2.8706790733412646e-07,162
401,0.0,2.8706790733412646e-07,163
402,0.0,2.8706790733412646e-07,164
403,0.0,2.8706790733412646e-07,165
404,0.0,1.3469218866912769e-06,166
405,0.0,1.3469218866912769e-06,167
406,0.0,2.8706790733412646e-07,168
407,0.0,2.8706790733412646e-07,169
408,0.0,2.8706790733412646e-07,170
409,0.0,2.8706790733412646e-07,171
410,0.0,2.8706790733412646e-07,172
411,0.0,1.3469218866912769e-06,173
412,0.0,1.3469218866912769e-06,174
413,0.0,2.8706790733412646e-07,175
414,0.0,2.8706790733412646e-07,176
415,0.0,2.8706790733412646e-07,177
416,0.0,2.8706790733412646e-07,178
417,0.0,2.8706790733412646e-07,179
418,0.0,1.3469218866912769e-06,180
419,0.0,1.3469218866912769e-06,181
420,0.0,2.8706790733412646e-07,147
421,0.0,2.8706790733412646e-07,148
422,0.0,2.8706790733412646e-07,149
423,0.0,2.8706790733412646e-07,150
424,0.0,2.8706790733412646e-07,151
425,0.0,1.3469218866912769e-06,152
426,0.0,1.3469218866912769e-06,153
427,0.0,2.8706790733412646e-07,154
428,0.0,2.8706790733412646e-07,155
429,0.0,2.8706790733412646e-07,156
430,0.0,2.8706790733412646e-07,157
431,0.0,2.8706790733412646e-07,158
432,0.0,1.3469218866912769e-06,159
433,0.0,1.3469218866912769e-06,160
434,0.0,2.8706790733412646e-07,161
435,0.0,2.8706790733412646e-07,162
436,0.0,2.8706790733412646e-07,163
437,0.0,2.8706790733412646e-07,164
438,0.0,2.8706790733412646e-07,165
439,0.0,1.3469218866912769e-06,166
440,0.0,1.3469218866912769e-06,167
441,0.0,2.8706790733412646e-07,168
442,0.0,2.8706790733412646e-07,169
443,0.0,2.8706790733412646e-07,170
444,0.0,2.8706790733412646e-07,171
445,0.0,2.8706790733412646e-07,172
446,0.0,1.3469218866912769e-06,173
447,0.0,1.3469218866912769e-06,174
448,0.0,2.8706790733412646e-07,175
449,0.0,2.8706790733412646e-07,176
450,0.0,2.8706790733412646e-07,177
451,0.0,2.8706790733412646e-07,178
452,0.0,2.8706790733412646e-07,179
453,0.0,1.3469218866912769e-06,180
454,0.0,1.3469218866912769e-06,181
455,0.0,2.8706790733412646e-07,147
456,0.0,2.8706790733412646e-07,148
457,0.0,2.8706790733412646e-07,149
458,0.0,2.8706790733412646e-07,150
459,0.546,2.8706790733412646e-07,151
460,0.0,0.14231620399449263,152
461,0.0,0.08594206996220899,153
462,0.0,0.15786046531643888,154
463,0.0,0.2167210548641248,155
464,0.0,0.054540866139049626,156
465,0.0,0.027656744676340272,157
466,0.0,0.9079003448275864,158
467,0.0,1.3469218866912769e-06,159
468,0.0,1.3469218866912769e-06,160
469,0.0,2.8706790733412646e-07,161
470,0.0,2.8706790733412646e-07,162
471,0.0,2.8706790733412646e-07,163
472,0.0,2.8706790733412646e-07,164
473,0.0,2.8706790733412646e-07,165
474,0.0,1.3469218866912769e-06,166
475,0.0,1.3469218866912769e-06,167
476,0.0,2.8706790733412646e-07,168
477,0.0,2.8706790733412646e-07,169
478,0.0,2.8706790733412646e-07,170
479,0.0,2.8706790733412646e-07,171
480,0.0,2.8706790733412646e-07,172
481,0.0,1.3469218866912769e-06,173
482,0.0,1.3469218866912769e-06,174
483,0.0,2.8706790733412646e-07,175
484,0.0,2.8706790733412646e-07,176
485,0.0,2.8706790733412646e-07,177
486,0.0,2.8706790733412646e-07,178
487,0.0,2.8706790733412646e-07,179
488,0.0,1.3469218866912769e-06,180
489,0.0,1.3469218866912769e-06,181
490,0.0,2.8706790733412646e-07,147
491,0.0,2.8706790733412646e-07,148
492,0.0,2.8706790733412646e-07,149
493,0.0,2.8706790733412646e-07,150
494,0.6779999999999999,2.8706790733412646e-07,151
495,0.0,0.23195797978814342,152
496,0.7879999999999999,0.07212349853363742,153
497,0.0,0.46200023558758324,154
498,0.0,0.22496135366423725,155
499,0.0,0.15240013071895486,156
500,0.0,0.34217231314586144,157
501,0.0,1.2336809761904763,158
502,0.0,0.08445817883621776,159
503,0.0,0.42936243880949687,160
504,0.0,2.8706790733412646e-07,161
505,0.0,2.8706790733412646e-07,162
506,0.0,2.8706790733412646e-07,163
507,0.0,2.8706790733412646e-07,164
508,0.0,2.8706790733412646e-07,165
509,0.0,1.3469218866912769e-06,166
510,0.0,1.3469218866912769e-06,167
511,0.0,2.8706790733412646e-07,168
512,0.0,2.8706790733412646e-07,169
513,0.0,2.8706790733412646e-07,170
514,0.0,2.8706790733412646e-07,171
515,0.0,2.8706790733412646e-07,172
516,0.0,1.3469218866912769e-06,173
517,0.0,1.3469218866912769e-06,174
518,0.0,2.8706790733412646e-07,175
519,0.0,2.8706790733412646e-07,176
520,0.0,2.8706790733412646e-07,177
521,0.0,2.8706790733412646e-07,178
522,0.0,2.8706790733412646e-07,179
523,0.0,1.3469218866912769e-06,180
524,0.0,1.3469218866912769e-06,181
525,0.0,2.8706790733412646e-07,147
526,0.0,2.8706790733412646e-07,148
527,0.0,2.8706790733412646e-07,149
528,0.0,2.8706790733412646e-07,150
529,0.0,2.8706790733412646e-07,151
530,0.0,1.3469218866912769e-06,152
531,0.0,1.3469218866912769e-06,153
532,0.0,2.8706790733412646e-07,154
533,0.0,2.8706790733412646e-07,155
534,0.0,2.8706790733412646e-07,156
535,0.0,2.8706790733412646e-07,157
536,0.0,2.8706790733412646e-07,158
537,0.0,1.3469218866912769e-06,159
538,0.0,1.3469218866912769e-06,160
539,0.0,2.8706790733412646e-07,161
540,0.0,2.8706790733412646e-07,162
541,0.0,2.8706790733412646e-07,163
542,0.0,2.8706790733412646e-07,164
543,0.0,2.8706790733412646e-07,165
544,0.0,1.3469218866912769e-06,166
545,0.0,1.3469218866912769e-06,167
546,0.0,2.8706790733412646e-07,168
547,0.0,2.8706790733412646e-07,169
548,0.0,2.8706790733412646e-07,170
549,0.0,2.8706790733412646e-07,171
550,0.0,2.8706790733412646e-07,172
551,0.0,1.3469218866912769e-06,173
552,0.0,1.3469218866912769e-06,174
553,0.0,2.8706790733412646e-07,175
554,0.0,2.8706790733412646e-07,176
555,0.0,2.8706790733412646e-07,177
556,0.0,2.8706790733412646e-07,178
557,0.0,2.8706790733412646e-07,179
558,0.0,1.3469218866912769e-06,180
559,0.0,1.3469218866912769e-06,181
560,0.0,0.08316028706790723,147
561,0.0,0.08316028706790723,148
562,0.0,0.08316028706790723,149
563,0.0,0.08316028706790723,150
564,0.0,0.08316028706790723,151
565,0.0,0.23760134692188634,152
566,0.0,0.23760134692188634,153
567,0.0,0.08316028706790723,154
568,0.0,0.08316028706790723,155
569,0.0,0.08316028706790723,156
570,0.0,0.08316028706790723,157
571,0.0,0.08316028706790723,158
572,0.0,0.23760134692188634,159
573,0.0,0.23760134692188634,160
574,0.0,0.08316028706790723,161
575,0.0,0.08316028706790723,162
576,0.0,0.08316028706790723,163
577,0.0,0.08316028706790723,164
578,0.0,0.08316028706790723,165
579,0.0,0.23760134692188634,166
580,0.0,0.23760134692188634,167
581,0.0,0.08316028706790723,168
582,0.0,0.08316028706790723,169
583,0.0,0.08316028706790723,170
584,0.0,0.08316028706790723,171
585,0.0,0.08316028706790723,172
586,0.0,0.23760134692188634,173
587,0.0,0.23760134692188634,174
588,0.0,0.08316028706790723,175
589,0.0,0.08316028706790723,176
590,0.0,0.08316028706790723,177
591,0.0,0.08316028706790723,178
592,0.0,0.08316028706790723,179
593,0.0,0.23760134692188634,180
594,0.0,0.23760134692188634,181
595,0.0,7.219855836515521e-07,147
596,0.0,7.219855836515521e-07,148
597,0.0,7.219855836515521e-07,149
598,0.0,7.219855836515521e-07,150
599,0.0,7.219855836515521e-07,151
600,0.0,2.6206148578955535e-06,152
601,0.0,2.6206148578955535e-06,153
602,0.0,7.219855836515521e-07,154
603,0.0,7.219855836515521e-07,155
604,0.0,7.219855836515521e-07,156
605,0.0,7.219855836515521e-07,157
606,0.0,7.219855836515521e-07,158
607,0.0,2.6206148578955535e-06,159
608,0.0,2.6206148578955535e-06,160
609,0.0,7.219855836515521e-07,161
610,0.0,7.219855836515521e-07,162
611,0.0,7.219855836515521e-07,163
612,0.0,7.219855836515521e-07,164
613,0.0,7.219855836515521e-07,165
614,0.6779999999999999,2.6206148578955535e-06,166
615,0.0,0.22999819758765444,167
616,0.0,0.20884076132974266,168
617,0.0,0.030320709218878084,169
618,0.0,0.08080180958110594,170
619,0.0,0.0768206029811549,171
620,0.0,0.2069967893191973,172
621,0.0,0.31968280631989554,173
622,0.0,2.6206148578955535e-06,174
623,0.0,7.219855836515521e-07,175
624,0.0,7.219855836515521e-07,176
625,0.0,7.219855836515521e-07,177
626,0.0,7.219855836515521e-07,178
627,0.0,7.219855836515521e-07,179
628,0.0,2.6206148578955535e-06,180
629,0.0,2.6206148578955535e-06,181
630,1.716,2.50224,147
631,0.0,0.8574415000000003,148
632,1.97,0.75156,149
633,0.736,0.8141200000000001,150
634,0.99,1.1767105003032143,151
635,0.0,1.1041364761904766,152
636,0.0,1.0234600000000005,153
637,0.9,1.0356565142857144,154
638,0.0,0.7897200000000003,155
639,1.294,1.4511158000000002,156
640,1.874,0.9934500000000002,157
641,0.0,0.8080304545454547,158
642,1.924,0.602445605982906,159
643,1.494,1.0030400000000004,160
644,0.0,1.3484404545454547,161
645,0.0,1.0765533333333337,162
646,0.0,1.4055600000000004,163
647,0.0,1.0494907142857144,164
648,0.0,0.7115600000000001,165
649,1.66,0.6941999999999999,166
650,0.0,0.7684600000000004,167
651,0.0,0.2424024777510146,168
652,0.0,0.239441163582715,169
653,1.72,0.532320206185567,170
654,0.0,1.1879615000000006,171
655,0.0,0.7410209299924927,172
656,0.0,0.2712729319154796,173
657,0.0,0.4560053549543017,174
658,0.0,0.2259803858830149,175
659,0.0,0.1168400000000005,176
660,0.0,1.2530400000000002,177
661,0.0,0.056640721985583564,178
662,0.0,0.056640721985583564,179
663,0.0,0.05664262061485803,180
664,0.0,0.05664262061485803,181
665,0.0,1.3051400000000004,147
666,0.0,1.7517400000000003,148
667,2.246,1.1022633333333336,149
668,0.894,1.8064800000000005,150
669,0.7959999999999999,2.24186,151
670,0.0,2.0314233333333345,152
671,0.0,0.8543810918114148,153
672,0.0,0.5154299999999999,154
673,0.0,0.53177,155
674,0.0,1.5296817090909096,156
675,0.8240000000000001,1.3350666666666668,157
676,0.0,1.2428350000000001,158
677,0.0,0.13997180371472956,159
678,0.0,0.07482069622769172,160
679,0.0,0.0314420018887982,161
680,0.0,0.03822060298115493,162
681,0.0,0.5229226977997204,163
682,0.0,1.3884000000000003,164
683,0.0,0.02192072198558359,165
684,0.0,0.03900262061485804,166
685,0.0,0.03900262061485804,167
686,0.0,0.02192072198558359,168
687,0.0,0.02192072198558359,169
688,0.0,0.02192072198558359,170
689,0.0,0.02192072198558359,171
690,0.0,0.02192072198558359,172
691,0.0,0.03900262061485804,173
692,0.0,0.03900262061485804,174
693,0.0,0.02192072198558359,175
694,0.0,0.02192072198558359,176
695,0.0,0.02192072198558359,177
696,0.0,0.02192072198558359,178
697,0.422,0.02192072198558359,179
698,0.001,0.06576118438708345,180
699,0.0,0.05953598787651704,181
700,0.0,7.219855836515521e-07,147
701,0.0,7.219855836515521e-07,148
702,0.0,7.219855836515521e-07,149
703,1.624,7.219855836515521e-07,150
704,0.0,0.49252,151
705,0.0,0.2527792107108652,152
706,0.998,0.12102090954594913,153
707,0.0,0.5003694172426258,154
708,0.0,0.29312030303030345,155
709,0.0,0.2865400000000004,156
710,0.0,0.9694412549019609,157
711,0.0,0.04712041949491663,158
712,0.0,0.4536854016054397,159
713,0.0,0.4852233063198952,160
714,0.0,7.219855836515521e-07,161
715,0.0,7.219855836515521e-07,162
716,0.0,7.219855836515521e-07,163
717,0.0,7.219855836515521e-07,164
718,0.0,7.219855836515521e-07,165
719,0.0,2.8410464779637934e-06,166
720,0.0,2.8410464779637934e-06,167
721,0.0,7.219855836515521e-07,168
722,0.0,7.219855836515521e-07,169
723,0.0,7.219855836515521e-07,170
724,0.0,7.219855836515521e-07,171
725,0.0,7.219855836515521e-07,172
726,0.0,2.8410464779637934e-06,173
727,0.0,2.8410464779637934e-06,174
728,0.0,7.219855836515521e-07,175
729,0.0,7.219855836515521e-07,176
730,0.0,7.219855836515521e-07,177
731,0.0,7.219855836515521e-07,178
732,0.0,7.219855836515521e-07,179
733,0.0,2.8410464779637934e-06,180
734,0.0,2.8410464779637934e-06,181
735,0.0,7.219855836515521e-07,147
736,0.0,7.219855836515521e-07,148
737,0.0,7.219855836515521e-07,149
738,0.0,7.219855836515521e-07,150
739,0.0,7.219855836515521e-07,151
740,0.0,2.8410464779637934e-06,152
741,0.0,2.8410464779637934e-06,153
742,0.0,7.219855836515521e-07,154
743,0.0,7.219855836515521e-07,155
744,0.0,7.219855836515521e-07,156
745,0.0,7.219855836515521e-07,157
746,0.0,7.219855836515521e-07,158
747,0.0,2.8410464779637934e-06,159
748,0.0,2.8410464779637934e-06,160
749,0.0,7.219855836515521e-07,161
