,0,1,2,3,4,5
22012000,12.120000000000001,3.352,0.0,0.0,0.0,0.0
22172008,2.378,1.018,1.59,3.106,2.066,0.0
27002186,0.3,0.182,0.0,0.28,0.22399999999999998,0.29600000000000004
27030003,0.47200000000000003,0.0,0.0,0.308,0.0,0.0
22030011,3.6660000000000004,0.0,0.001,1.642,2.7939999999999996,23.161999999999995
23120059,3.0,0.0,0.0,0.0,0.0,1.0
23113026,1.0,3.0,2.0,1.0,1.0,0.0
22170001,4.4879999999999995,2.59,1.93,2.2380000000000004,2.154,1.974
22130016,2.712,2.572,0.544,3.476,1.326,0.6739999999999999
27000573,8.032,4.922,6.213999999999999,5.210000000000001,5.88,3.7600000000000002
23132072,0.708,1.0819999999999999,0.0,0.0,1.562,0.0
23110188,2.0,0.0,0.0,0.0,1.0,0.0
22111028,2.88,0.682,0.0,0.0,0.0,0.0
22102000,6.758,1.062,2.117,7.878,6.889999999999999,4.256
27401709,0.004,0.0,0.001,0.0,0.0,0.0
22500056,0.001,0.0,0.0,0.0,0.0,0.003
23132063,0.010000000000000002,0.007,0.010000000000000002,0.006,0.001,0.008
23171006,0.776,0.0,0.0,0.0,0.0,0.0
25102024,0.001,0.0,0.0,0.0,0.0,0.0
25005060,3.508,5.016,0.0,1.508,0.0,1.508
22103010,3.6240000000000006,2.108,0.0,4.524,5.802,6.032
27030020,0.268,0.0,0.0,0.0,0.003,0.0
22103011,2.8979999999999997,4.568,0.7959999999999999,1.552,1.43,6.6080000000000005
22110085,0.606,0.0,0.0,0.602,0.0,1.176
22020000,8.795,4.592,0.0,0.0,0.0,0.0
22171000,2.6620000000000004,0.7240000000000001,0.0,0.604,0.192,0.0
22010022,0.001,0.0,0.0,0.0,0.0,0.0
22102013,1.408,0.0,2.596,2.578,2.6559999999999997,2.9
22800000,0.336,0.314,0.768,0.782,0.9620000000000001,4.032
22012023,1.744,0.0,0.0,0.0,0.0,0.0
22600002,5.672000000000001,1.1340000000000001,14.312000000000001,18.558,17.158,13.348
27000578,32.0,18.0,20.0,8.0,68.0,32.0
27000574,0.09200000000000001,0.25200000000000006,0.2720000000000001,0.20500000000000002,0.17,0.2230000000000001
22600000,15.212,3.31,0.0,24.65,20.226000000000003,11.586
22702006,0.17,0.54,0.376,0.0,0.248,0.0
25111009,14.0,77.333,6.0,7.0,0.0,0.0
23113023,1.0,1.0,0.0,1.0,3.0,1.0
23110029,1.0,0.0,0.0,0.0,1.0,0.0
22040011,3.7859999999999996,2.491,1.3780000000000001,1.526,0.0,0.0
22701011,0.005,0.334,0.0,0.0,0.0,0.0
22013004,0.9440000000000001,0.0,0.0,0.0,0.0,0.0
23121045,1.0,0.0,0.0,0.0,0.0,0.0
23110193,1.0,1.0,0.0,1.0,0.0,1.0
25130010,1.7959999999999998,1.4660000000000002,0.0,1.6860000000000002,0.624,0.8180000000000001
27002555,1.0539999999999998,1.226,0.706,1.218,1.042,1.142
22671057,0.982,0.0,0.0,0.0,0.0,0.0
22671051,1.08,0.0,0.0,0.0,0.0,0.0
22101005,0.444,0.0,0.0,0.0,0.0,0.0
22172002,1.01,0.0,0.0,0.0,0.0,0.0
23113024,1.0,1.0,1.0,2.0,2.0,6.0
22111031,2.412,0.518,2.964,2.5999999999999996,8.482,2.034
22130018,0.321,0.778,0.766,0.0,0.0,0.0
22101006,0.154,0.0,0.0,0.0,0.0,0.0
22500072,1.328,7.968000000000001,0.0,0.0,0.0,1.328
27002173,0.6380000000000001,0.0,0.268,0.6779999999999999,0.44,0.08
22102006,0.8940000000000001,1.234,1.69,2.606,1.398,0.0
27000575,0.218,0.0,0.0,0.0,0.07,0.228
22111026,5.228000000000001,3.6060000000000003,2.168,1.1179999999999999,1.8159999999999998,2.394
22172012,0.5640000000000001,0.365,0.5379999999999999,0.41400000000000003,0.619,0.8180000000000001
22714002,1.498,0.546,0.0,0.0,0.0,0.0
22714001,1.142,0.0,0.0,0.0,0.0,0.0
22715006,2.3240000000000003,0.606,0.0,0.0,0.0,0.0
22111006,1.842,0.0,0.542,1.4660000000000002,0.6940000000000001,1.226
22716004,0.8180000000000001,0.596,0.0,0.0,0.0,0.0
22130010,1.9979999999999998,1.969,3.896,0.0,0.0,0.0
22007031,0.5,1.4,3.5,0.0,1.2850000000000001,6.574999999999999
27400061,130.0,0.0,0.0,1654.0,0.0,176.0
22830005,0.16399999999999998,0.376,0.0,0.122,0.08800000000000001,0.0
22671054,1.126,0.0,0.0,0.0,0.0,0.0
22715002,0.406,0.0,0.0,0.0,0.0,0.0
22000008,0.7040000000000001,0.0,0.0,0.0,0.0,0.0
22040016,1.192,0.0,0.0,0.0,0.0,0.0
22500099,0.001,0.0,0.0,0.0,0.0,0.0
22631005,0.8360000000000001,1.026,0.0,0.318,0.0,0.0
22001008,6.295999999999999,10.016,2.5919999999999996,0.0,0.0,0.0
22008001,2.078,4.518000000000001,2.2720000000000002,0.0,0.0,0.0
22716000,1.048,0.23399999999999999,0.0,0.0,0.0,0.0
27401765,10.0,0.0,0.0,0.0,0.0,0.0
22603002,0.254,0.0,0.0,0.0,0.892,0.0
22102009,0.31,1.294,0.264,0.0,6.297999999999999,3.3560000000000003
27300284,0.5740000000000001,0.172,0.494,0.388,0.0,0.0
22103003,0.318,1.7240000000000002,0.5479999999999999,1.414,0.626,1.096
22013021,1.148,0.0,0.0,0.0,0.0,0.0
27421002,0.564,0.0,0.0,0.0,0.0,0.0
25120014,6.0,20.667,7.0,3.0,5.0,23.667
22716003,0.684,0.0,0.0,0.0,0.0,0.0
22102001,1.952,0.8640000000000001,1.3679999999999999,0.28,3.354,0.8720000000000001
22100056,0.47,0.0,0.396,0.0,0.0,0.264
27000033,0.342,0.8540000000000001,0.0,0.0,0.0,0.0
23121051,0.758,0.0,0.0,0.0,0.9139999999999999,0.0
25130014,0.81,0.0,0.0,0.0,0.0,0.0
22120017,0.5980000000000001,0.0,0.0,0.0,0.0,0.0
27400126,0.07,0.432,0.42,0.516,0.0,0.0
22715004,0.6799999999999999,0.0,0.0,0.0,0.0,0.0
23110145,1.0,0.0,1.0,0.0,0.0,0.0
23112036,1.0,1.0,0.0,0.0,0.0,0.0
23112029,3.0,2.0,0.0,2.0,0.0,0.0
22802001,0.91,2.1879999999999997,1.734,3.492,1.346,2.144
27400048,0.001,0.0,0.004,0.003,0.0,0.0
22020008,1.932,1.574,9.450000000000001,0.0,0.0,0.0
22101008,0.262,0.0,0.098,0.0,0.0,0.0
22715007,1.014,0.146,0.0,0.0,0.0,0.0
22716001,0.51,0.0,0.0,0.0,0.0,0.0
22130022,0.20800000000000002,0.0,0.0,0.0,0.0,0.0
27401758,1.958,0.6559999999999999,0.0,0.0,0.0,0.0
22716005,0.21,0.9099999999999999,0.0,0.0,0.0,0.0
25101046,0.3,2.3,8.6,5.5,1.2,6.4
23142012,0.312,0.0,0.544,0.0,0.0,0.326
22032015,1.5759999999999998,0.0,0.0,0.0,0.0,0.0
22900002,0.11599999999999999,0.0,0.0,0.0,0.0,0.0
22110004,0.562,0.444,0.0,0.0,0.0,3.202
22013005,0.568,1.068,0.0,0.0,0.0,0.0
22120003,0.001,0.001,0.0,0.0,0.0,0.0
22631004,0.47200000000000003,0.31,0.0,0.0,0.0,0.0
22715003,0.354,0.0,0.0,0.0,0.0,0.0
22010029,0.28,0.0,0.0,0.0,0.0,0.0
22034026,0.81,13.407999999999998,0.0,12.812,0.0,0.0
22120016,0.276,0.0,0.086,0.0,0.0,0.0
27401714,0.002,0.012000000000000004,0.007,0.0,0.0,0.0
23110190,2.0,5.0,1.0,2.0,1.0,1.0
23110174,1.342,2.134,2.116,0.0,0.0,0.0
22010033,3.54,5.088,0.0,0.0,0.0,0.0
22714000,0.21600000000000003,0.0,0.0,0.0,0.0,0.0
22001003,0.868,0.0,0.0,0.0,0.0,0.0
22701009,0.32,0.766,0.6739999999999999,0.0,0.0,0.0
22701014,1.21,3.362,7.628,0.97,2.662,6.214
22671055,0.41,0.0,0.98,0.544,0.0,0.0
22671072,0.20600000000000002,0.0,0.0,0.0,0.0,0.8959999999999999
22671078,0.33799999999999997,0.0,0.0,0.0,0.0,0.85
25112008,0.506,0.0,1.248,0.254,0.282,0.0
27002440,0.972,0.988,1.484,2.8320000000000003,1.624,1.5100000000000002
25121022,4.0,8.0,0.0,1.5,3.5,0.0
22034004,1.91,2.066,0.9,2.05,0.506,0.0
22111034,0.0,0.8860000000000001,0.0,0.344,0.0,0.0
27400708,0.0,0.084,0.37200000000000005,0.155,0.09,0.28800000000000003
22034006,0.0,0.002,0.0,0.0,0.0,0.0
22007004,0.0,0.684,0.0,0.0,0.0,0.0
22071000,0.0,0.023000000000000003,0.189,0.0,0.003,0.0
27000583,0.0,5.715,0.0,0.0,0.0,0.0
23121053,0.0,0.42600000000000005,0.0,0.0,0.0,0.0
27002176,0.0,0.34199999999999997,0.0,0.24600000000000002,0.768,0.5740000000000001
27300278,0.0,0.436,0.338,0.0,0.0,0.21600000000000003
27002630,0.0,0.22,0.0,0.0,0.0,0.0
27002182,0.0,0.44799999999999995,0.228,0.354,1.012,0.214
27002561,0.0,16.0,0.0,4.0,2.0,0.8
22007011,0.0,1.103,1.072,0.001,0.0,0.0
27000020,0.0,0.36400000000000005,0.0,0.536,0.282,1.7120000000000002
23113003,0.0,3.0,0.0,0.0,0.0,2.0
23110192,0.0,1.0,0.0,1.0,1.0,2.0
27401715,0.0,0.003,0.0,0.0,0.0,0.0
25111051,0.0,33.134,24.134,2.0,3.0,10.0
23150004,0.0,1.0,0.0,0.0,0.0,0.0
22620000,0.0,0.622,0.0,0.0,0.0,0.0
22630004,0.0,1.07,0.0,0.0,0.0,0.0
22000049,0.0,5.9239999999999995,11.08,7.494,6.968,1.798
22002002,0.0,0.636,0.0,0.0,0.0,0.0
23110028,0.0,3.0,2.0,1.0,0.0,1.0
22172004,0.0,0.001,1.312,0.0,0.0,0.0
22716002,0.0,0.418,0.0,0.0,0.0,0.0
22170004,0.0,0.11800000000000001,0.0,0.0,0.0,0.0
22036014,0.0,1.0979999999999999,0.0,0.0,0.0,0.0
22110005,0.0,3.5540000000000003,0.0,0.0,0.0,0.0
22111025,0.0,3.0519999999999996,0.5820000000000001,0.0,0.0,0.0
22111018,0.0,3.0620000000000003,0.005,0.0,0.0,0.0
22100000,0.0,1.634,4.885,5.276,4.442,1.858
27300279,0.0,0.17600000000000002,0.312,0.712,0.528,0.21
22130012,0.0,4.2,0.0,0.0,0.0,0.0
22007019,0.0,0.358,0.0,0.0,0.0,0.0
