,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
27410001,5.332000000000001,0.0,0.0,5.332000000000001,3.9990000000000006,1.3330000000000002,2.6660000000000004,1.3330000000000002,1.3330000000000002,3.9990000000000006,0.0,2.6660000000000004,1.3330000000000002,1.3330000000000002,9.331000000000001,2.6660000000000004,2.6660000000000004,3.9990000000000006,2.6660000000000004,1.3330000000000002,1.3330000000000002,0.0,0.0,2.6660000000000004,0.0,0.0
27002194,0.634,0.0,0.0,0.6480000000000001,0.31,0.9359999999999999,0.0,0.0,0.542,0.0,0.6240000000000001,0.0,0.0,0.0,0.0,0.0,0.506,0.0,0.196,0.0,0.0,0.926,0.0,0.446,0.0,0.40399999999999997
22034000,0.6859999999999999,1.72,4.126,1.86,0.9630000000000001,5.196000000000001,1.1840000000000002,1.072,1.7320000000000002,4.65,0.0,0.0,1.814,3.064,2.308,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25101011,1.6059999999999999,0.0,0.964,0.244,0.244,0.294,0.6,0.184,0.8420000000000001,0.45999999999999996,1.4120000000000001,0.6859999999999999,1.214,0.33199999999999996,1.566,0.0,0.734,0.552,0.48,0.428,0.152,0.182,0.518,0.794,0.0,0.43799999999999994
27002177,0.36,0.0,0.142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.172,0.0,0.0,0.0,0.0,0.138,0.0,0.0,0.0,0.0,0.0,0.0,0.28800000000000003
27002185,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22172005,0.404,0.6220000000000001,0.262,0.005,0.0,0.084,0.084,0.0,0.0,0.102,0.0,0.10800000000000001,0.055999999999999994,0.07200000000000001,0.0,0.0,0.14400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27002163,0.354,0.0,0.0,0.0,0.0,0.0,0.162,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142,0.0,0.358,0.256,0.0
27002169,0.942,0.0,0.0,0.308,0.0,0.0,0.0,0.636,0.0,0.0,0.182,0.0,0.384,0.0,0.448,0.0,0.0,0.0,0.33599999999999997,0.0,0.0,0.758,0.0,0.29600000000000004,0.0,0.0
22160001,0.864,0.0,0.0,0.596,0.0,0.0,0.41,0.0,0.0,0.5720000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.552,0.0,0.504
25121003,6.3149999999999995,10.525,4.21,2.105,4.21,2.105,2.105,4.21,0.0,2.105,0.0,0.0,3.0,0.0,0.0,0.0,6.367999999999999,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
22103006,1.1059999999999999,0.9279999999999999,0.982,0.0,1.24,0.0,0.484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7879999999999999,0.958,0.0,0.0,0.818,1.994,0.0,0.0,0.9640000000000001,0.0
23110007,24.0,36.0,12.8,0.0,84.0,36.0,48.0,48.0,36.0,24.0,24.0,60.0,12.0,24.0,0.0,60.0,36.0,48.0,60.0,48.0,48.0,60.0,24.0,36.0,12.0,12.0
27200924,0.003,0.008,0.006,0.004,0.003,0.001,0.009000000000000001,0.003,0.003,0.002,0.006,0.004,0.006,0.007,0.005,0.005,0.003,0.003,0.007,0.005,0.010000000000000002,0.004,0.005,0.007,0.0,0.006
27200941,0.001,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27000037,0.42200000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.42200000000000004,0.0,0.0,0.0,0.43,0.0,0.34600000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.278,0.0,0.302,0.0
22701008,0.706,0.0,0.32799999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25121013,0.306,0.0,0.0,0.0,0.0,0.0,0.268,0.0,0.0,0.0,0.43800000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.228,0.0,0.0
27410042,0.003,0.0,0.006,0.007,0.007,0.0,0.002,0.002,0.002,0.0,0.0,0.001,0.0,0.0,0.001,0.0,0.001,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0
27200940,0.762,0.0,0.0,0.0,0.0,1.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22111004,3.6839999999999997,2.4680000000000004,6.6819999999999995,3.5040000000000004,1.8479999999999999,2.4059999999999997,1.1,0.0,2.61,3.282,4.2,0.768,4.346,0.934,0.848,2.17,0.6940000000000001,3.428,1.5859999999999999,9.214,3.0540000000000003,2.514,3.238,0.788,0.52,0.344
22012011,3.386,1.374,8.996,0.0,1.314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22130007,0.08,0.722,1.0859999999999999,0.714,0.974,0.318,0.584,0.8420000000000001,0.0,0.9969999999999999,0.0,0.428,1.35,0.0,0.73,0.0,0.0,0.32,0.754,0.0,0.0,0.21600000000000003,0.0,0.0,0.0,0.248
22110003,1.296,0.0,0.6779999999999999,0.956,0.0,0.478,0.61,1.1019999999999999,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22130000,0.02,0.608,0.766,0.8200000000000001,1.55,0.556,1.67,2.6919999999999997,1.3860000000000001,0.0,2.068,0.7979999999999999,0.6779999999999999,0.0,0.0,0.0,0.28600000000000003,0.23199999999999998,0.0,0.21,0.0,0.264,0.28,0.002,0.592,0.262
22172013,0.07500000000000001,0.0,0.23600000000000002,0.015,0.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22130017,0.446,0.478,2.253,1.3659999999999999,0.03,0.01,0.36700000000000005,0.9139999999999999,3.044,0.616,0.6940000000000001,0.446,0.22,0.29600000000000004,0.228,0.74,0.0,0.0,0.29000000000000004,0.0,0.0,0.284,0.0,0.0,0.0,0.0
27100542,1.086,0.764,0.798,2.13,1.07,1.802,0.434,0.748,0.402,1.6880000000000002,1.0559999999999998,1.67,1.6360000000000001,1.2639999999999998,1.182,1.276,1.3379999999999999,4.34,0.214,0.002,0.45,1.6719999999999997,1.992,1.006,1.9720000000000002,1.3299999999999998
22503000,258.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.632,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27400158,0.068,0.0,0.0,0.0,0.0,0.0,0.07200000000000001,0.0,0.0,0.07200000000000001,0.0,0.066,0.16,0.07400000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.07400000000000001,0.0
27400145,0.07400000000000001,0.0,0.16399999999999998,0.0,0.086,0.08800000000000001,0.078,0.08800000000000001,0.076,0.14,0.0,0.07,0.0,0.062,0.0,0.0,0.0,0.0,0.0,0.11199999999999999,0.0,0.12000000000000001,0.0,0.066,0.062,0.0
27300283,0.23600000000000002,0.0,0.218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152,0.156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22610002,0.48,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.0,0.0,0.46799999999999997,0.0,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49200000000000005,0.0,0.0,0.544,0.0,0.0
22710000,0.888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22001038,4.667999999999999,2.124,0.684,0.0,3.676,0.0,1.298,2.038,0.8440000000000001,1.028,1.462,1.242,0.0,0.878,0.0,0.5820000000000001,0.7440000000000001,2.0060000000000002,0.0,0.0,0.0,1.4659999999999997,0.0,0.0,0.0,0.0
27300280,0.35600000000000004,0.0,0.0,0.0,0.0,0.35600000000000004,0.0,0.6179999999999999,0.294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23112032,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
22701000,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.268,0.0,0.0,0.0
25120035,6.166,0.0,0.0,0.0,2.083,0.0,2.083,2.083,0.0,0.0,0.0,0.0,0.0,6.2490000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25110012,4.0,2.0,0.0,0.0,0.0,0.0,2.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
27002174,1.8980000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.424,0.348,0.562,0.0,0.0,0.39399999999999996,0.0,0.0,1.15,0.0,0.0,0.27,0.358,0.0,0.314,0.6579999999999999,0.51,0.494,0.424
22010032,0.23600000000000002,0.0,0.0,0.45999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.342,0.0,0.0,0.0,0.0,0.0,0.344,0.001,0.0,0.0,0.0,0.0,0.22,1.384
22008019,1.4180000000000001,0.504,0.0,5.489,3.184,2.146,4.57,2.36,2.7560000000000002,6.681000000000001,1.725,3.426,2.259,4.1240000000000006,3.471,1.196,0.001,2.354,0.812,0.0,1.54,1.286,0.0,0.604,0.0,0.0
27300282,0.14,0.0,0.48600000000000004,0.28800000000000003,0.394,0.0,0.44200000000000006,0.0,0.0,0.638,0.0,0.11599999999999999,0.0,0.0,0.44999999999999996,0.0,0.154,0.0,0.14800000000000002,0.316,0.142,0.38,0.0,0.136,0.0,0.11800000000000001
27000012,0.23199999999999998,0.0,0.182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17800000000000002,0.0,0.0,0.0,0.0,0.0,0.158,0.0
27000013,0.358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.196,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22111012,0.802,0.0,0.0,0.474,0.0,0.364,0.0,0.0,0.65,0.322,0.0,0.99,0.6,0.0,0.9,0.0,0.522,0.8859999999999999,0.0,1.074,0.0,0.98,0.348,1.994,0.552,1.054
22171004,0.3,0.0,0.466,0.33399999999999996,0.0,0.0,0.674,0.0,0.0,0.276,0.0,0.0,0.458,0.0,0.0,0.18600000000000003,0.20600000000000002,0.0,0.802,0.136,0.44799999999999995,0.0,0.5720000000000001,0.242,0.0,0.26
22120028,0.5920000000000001,0.0,0.8140000000000001,0.0,0.0,0.0,1.162,0.9299999999999999,0.0,0.0,0.0,0.532,0.7,0.23199999999999998,0.668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22101003,0.248,0.0,0.264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27410044,0.134,0.0,1.1360000000000001,0.0,0.527,0.0,0.003,0.291,0.281,0.0,0.263,0.0,0.0,0.0,1.283,0.002,0.474,0.0,0.001,0.473,0.001,1.0219999999999998,0.002,0.0,0.241,0.244
22100025,0.426,0.0,0.0,0.0,0.43799999999999994,0.304,0.0,0.452,0.0,0.0,0.0,0.0,0.0,0.0,0.43200000000000005,0.596,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0
22840002,0.254,0.0,0.0,0.0,0.0,0.23199999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.6819999999999999
22103001,0.784,0.978,0.752,0.298,0.488,0.604,0.0,0.0,0.0,0.0,2.642,0.82,4.388,2.082,0.8500000000000001,0.504,1.8559999999999999,1.4620000000000002,2.332,1.002,1.924,1.322,0.0,0.0,1.024,0.68
22100010,0.46399999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.628,1.228,0.0,0.32,1.006,0.982,1.4020000000000001,1.112,0.634,4.0,2.492,0.37799999999999995,1.498,0.28,2.666,1.052,2.96
25101002,0.522,0.514,0.0,0.498,0.0,0.0,0.0,0.0,0.45799999999999996,0.962,0.96,0.48,0.9239999999999999,0.0,0.9219999999999999,0.974,0.46799999999999997,0.972,0.962,0.0,0.48,0.0,0.0,0.946,0.546,1.058
27002042,1.514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27000019,0.49200000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.478,0.0,0.0,0.0,0.0
22630013,0.32799999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.024
27200925,0.012,0.0,0.0,0.006,0.0,0.0,0.014,0.006,0.0,0.006,0.012,0.0,0.006,0.012,0.012,0.012,0.0,0.006,0.006,0.006,0.0,0.0,0.006,0.0,0.006,0.018000000000000002
22630000,0.562,0.0,0.0,0.0,0.0,0.0,0.44799999999999995,0.0,0.33799999999999997,0.0,0.0,0.0,0.0,0.49,0.51,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.574,0.0,0.0,0.0
22172007,0.746,1.08,1.036,1.07,0.526,0.602,0.0,0.0,3.5760000000000005,0.96,0.0,0.0,0.0,0.0,0.0,0.406,0.53,0.0,0.34,0.0,1.072,0.996,0.0,0.0,0.0,0.0
22102004,0.968,2.054,2.728,1.826,0.36,0.93,0.01,3.0939999999999994,0.8440000000000001,1.556,3.434,0.0,2.4939999999999998,0.81,0.47200000000000003,1.124,1.236,0.5379999999999999,2.77,0.0,0.0,0.43799999999999994,0.0,0.0,0.0,0.0
22111029,0.562,0.462,0.56,0.544,0.23800000000000002,0.0,0.0,0.0,0.4,0.0,0.892,0.0,0.0,0.706,1.374,0.0,0.0,0.0,0.0,0.402,0.0,0.298,0.0,0.0,0.0,0.0
22710005,0.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27410043,408.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23135028,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
23135027,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27002188,0.5760000000000001,0.0,0.0,0.0,0.0,0.7,0.392,0.278,0.0,0.0,0.32799999999999996,0.298,0.282,0.0,0.0,0.0,0.308,0.27,0.0,0.0,1.144,0.33799999999999997,0.3,0.61,0.62,0.266
27200938,0.001,0.0,0.0,0.0,0.001,0.006,0.002,0.0,0.005,0.002,0.0,0.002,0.002,0.005,0.001,0.0,0.003,0.001,0.0,0.0,0.003,0.002,0.005,0.004,0.001,0.001
27000201,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22020005,1.6280000000000001,1.876,1.618,0.0,1.1159999999999999,0.0,0.0,1.148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25100108,0.28,0.0,1.0659999999999998,0.0,0.20800000000000002,0.0,0.0,0.0,0.0,0.262,0.29600000000000004,0.0,0.0,0.292,0.526,0.32799999999999996,0.0,0.0,0.0,0.0,0.308,0.27,0.27,0.784,0.0,0.0
22008011,0.812,0.0,0.754,0.418,0.844,0.376,0.0,0.0,0.43400000000000005,0.952,0.28800000000000003,0.0,0.0,0.0,0.618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22008029,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22701020,0.42200000000000004,0.0,0.49200000000000005,0.0,0.0,0.0,0.19399999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22701007,0.342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22012000,2.162,2.072,6.188000000000001,1.6980000000000002,3.352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22172008,0.43,0.528,1.42,0.0,0.0,1.018,0.0,0.0,0.0,0.56,0.0,0.502,0.528,0.312,0.0,0.47200000000000003,2.322,0.0,0.436,1.088,0.542,0.0,0.0,0.0,0.0,0.0
27002186,0.3,0.0,0.0,0.0,0.182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.22399999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.29600000000000004
27030003,0.47200000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22030011,1.544,0.0,0.6920000000000001,1.43,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,1.642,0.0,0.6759999999999999,0.0,0.38799999999999996,0.0,1.73,3.5439999999999996,4.524,5.726,9.368
23120059,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
23113026,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22170001,0.516,0.544,1.31,1.826,0.746,0.536,0.6179999999999999,0.406,0.5760000000000001,0.0,0.602,0.396,1.124,0.604,0.0,0.8960000000000001,0.546,0.0,0.5800000000000001,0.48000000000000004,0.8220000000000001,0.272,1.018,0.45,0.506,0.0
22130016,0.0,0.37,1.322,1.02,0.928,0.532,0.47600000000000003,0.635,0.001,0.0,0.0,0.544,0.0,0.754,1.496,1.226,0.0,0.0,0.212,0.782,0.332,0.0,0.0,0.27399999999999997,0.4,0.0
27000573,0.0,0.802,5.676,1.554,2.0620000000000003,1.1440000000000001,0.824,0.6,1.156,1.778,1.256,1.6199999999999999,1.1159999999999999,0.308,3.2259999999999995,1.256,0.0,1.392,1.618,0.73,2.1399999999999997,0.0,1.234,0.626,1.352,0.548
23132072,0.0,0.34,0.0,0.368,0.0,0.0,0.0,1.0819999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.714,0.49200000000000005,0.35600000000000004,0.0,0.0,0.0,0.0
23110188,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22111028,0.0,1.208,1.6720000000000002,0.0,0.682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22102000,0.0,1.54,5.218,0.0,0.42,0.0,0.0,0.0,1.654,0.564,0.001,0.0,0.54,0.0,0.8840000000000001,1.8940000000000001,4.354,2.206,2.104,0.8660000000000001,2.46,1.3880000000000001,0.0,1.548,0.5820000000000001,0.738
27401709,0.0,0.003,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22500056,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.001,0.0
23132063,0.0,0.004,0.002,0.004,0.002,0.001,0.0,0.002,0.002,0.002,0.001,0.002,0.005,0.0,0.001,0.002,0.003,0.0,0.0,0.0,0.001,0.0,0.0,0.002,0.005,0.001
23171006,0.0,0.45,0.0,0.326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25102024,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25005060,0.0,2.0,0.0,1.508,0.0,0.0,3.508,1.508,0.0,0.0,0.0,0.0,0.0,1.508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.508,0.0,0.0,0.0,0.0
22103010,0.0,1.1320000000000001,0.0,2.492,0.0,0.888,0.0,0.716,0.504,0.0,0.0,0.0,0.0,0.0,1.236,0.982,1.246,2.644,0.9440000000000001,1.334,0.782,3.67,1.242,0.0,0.0,2.278
27030020,0.0,0.268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.0,0.0,0.0,0.0
22103011,0.0,0.44799999999999995,0.92,1.53,2.3019999999999996,1.3780000000000001,0.01,0.878,0.0,0.0,0.7959999999999999,0.0,0.0,0.0,0.5479999999999999,1.004,0.0,0.856,0.0,0.0,0.574,2.794,0.564,0.0,0.7440000000000001,2.5060000000000002
22110085,0.0,0.606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.176,0.0,0.0,0.0,0.0
22020000,0.0,3.322,3.558,1.915,2.21,0.0,2.3819999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22171000,0.0,0.588,0.9179999999999999,0.8620000000000001,0.294,0.0,0.7240000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.136,0.354,0.114,0.0,0.0,0.0,0.192,0.0,0.0,0.0,0.0,0.0,0.0
22010022,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22102013,0.0,0.358,1.05,0.0,0.0,0.0,0.0,0.0,0.642,0.6579999999999999,1.038,0.0,0.258,0.0,0.306,0.0,1.232,1.606,0.29,0.0,1.7999999999999998,0.904,0.348,0.532,1.1159999999999999,0.0
22800000,0.0,0.336,0.0,0.0,0.0,0.0,0.0,0.314,0.0,0.0,0.262,0.0,0.506,0.782,0.0,0.0,0.0,0.0,0.9620000000000001,0.0,0.0,1.13,0.0,0.0,2.122,0.78
22012023,0.0,1.744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22600002,0.0,5.672000000000001,0.0,0.0,0.0,0.0,1.1340000000000001,0.0,0.0,4.684,2.568,0.0,7.0600000000000005,6.846,3.002,8.71,0.0,0.0,0.0,0.0,8.097999999999999,9.06,0.0,6.739999999999999,2.638,3.97
27000578,0.0,24.0,8.0,0.0,0.0,0.0,0.0,18.0,20.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,30.0,0.0,38.0,0.0,0.0,22.0,10.0,0.0,0.0
27000574,0.0,0.016,0.03,0.027999999999999997,0.10200000000000001,0.10600000000000001,0.036000000000000004,0.026000000000000002,0.07700000000000001,0.076,0.01,0.069,0.04,0.075,0.048,0.018000000000000002,0.048,0.10200000000000001,0.0,0.0,0.058,0.062,0.032,0.05600000000000001,0.036000000000000004,0.063
22600000,0.0,2.306,4.588,7.767999999999999,3.8600000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.762,2.888,0.0,11.112000000000002,9.113999999999999,0.0,0.0,0.0,7.17,2.8680000000000003,1.548
22702006,0.0,0.17,0.0,0.0,0.0,0.23800000000000002,0.0,0.302,0.0,0.0,0.0,0.376,0.0,0.0,0.0,0.0,0.0,0.0,0.248,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25111009,0.0,3.0,8.0,3.0,12.0,22.0,35.333,8.0,0.0,0.0,0.0,6.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23113023,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
23110029,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22040011,0.0,1.7919999999999998,0.0,1.994,0.001,1.558,0.0,0.932,0.0,1.3780000000000001,0.0,0.0,0.0,1.526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22701011,0.0,0.005,0.0,0.0,0.0,0.0,0.334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
